<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SANDP-500,D,20201005,000000,3367.2700000,3409.5700000,3367.2700000,3408.6300000,20659
SANDP-500,D,20201006,000000,3408.7400000,3431.5600000,3354.5400000,3360.9500000,21246
SANDP-500,D,20201007,000000,3384.5600000,3426.2600000,3384.5600000,3419.4500000,20811
SANDP-500,D,20201008,000000,3434.2800000,3447.2800000,3428.1500000,3446.8300000,20666
SANDP-500,D,20201009,000000,3459.6700000,3482.3400000,3458.0700000,3477.1300000,20634
SANDP-500,D,20201012,000000,3500.0200000,3549.8500000,3499.6100000,3534.2200000,21645
SANDP-500,D,20201013,000000,3534.0100000,3534.0100000,3500.8600000,3511.9300000,21911
SANDP-500,D,20201014,000000,3514.9100000,3527.9400000,3480.5500000,3488.6700000,21523
SANDP-500,D,20201015,000000,3453.7200000,3489.0800000,3440.8900000,3483.3400000,21276
SANDP-500,D,20201016,000000,3493.5000000,3515.7600000,3480.4500000,3483.8100000,21076
SANDP-500,D,20201019,000000,3493.6600000,3502.4200000,3419.9300000,3426.9200000,21471
SANDP-500,D,20201020,000000,3439.3800000,3476.9300000,3435.6500000,3443.1200000,21625
SANDP-500,D,20201021,000000,3439.9100000,3464.8600000,3433.0600000,3435.5600000,21543
SANDP-500,D,20201022,000000,3438.5000000,3460.5300000,3415.3400000,3453.4900000,21330
SANDP-500,D,20201023,000000,3464.9000000,3466.4600000,3440.4500000,3465.3900000,20870
SANDP-500,D,20201026,000000,3441.4200000,3441.4200000,3364.8600000,3400.9700000,21698
SANDP-500,D,20201027,000000,3403.1500000,3409.5100000,3388.7100000,3390.6800000,21340
SANDP-500,D,20201028,000000,3332.1900000,3336.3500000,3269.5500000,3271.0300000,21841
SANDP-500,D,20201029,000000,3277.6500000,3341.0500000,3259.8200000,3310.1100000,21771
SANDP-500,D,20201030,000000,3290.7700000,3304.9300000,3233.9400000,3269.9600000,22190
SANDP-500,D,20201102,000000,3305.2400000,3330.1400000,3279.7400000,3310.2400000,21842
SANDP-500,D,20201103,000000,3336.2500000,3389.4900000,3336.2500000,3369.0200000,21603
SANDP-500,D,20201104,000000,3417.0900000,3486.2500000,3405.1700000,3443.4400000,22112
SANDP-500,D,20201105,000000,3485.7400000,3529.0500000,3485.7400000,3510.4500000,21668
SANDP-500,D,20201106,000000,3508.3400000,3521.5100000,3484.3400000,3509.4400000,21437
SANDP-500,D,20201109,000000,3605.1100000,3645.9900000,3547.4800000,3550.5000000,19411
SANDP-500,D,20201110,000000,3540.7300000,3557.2200000,3511.9100000,3545.5300000,20535
SANDP-500,D,20201111,000000,3563.2200000,3581.1600000,3557.0000000,3572.6600000,21015
SANDP-500,D,20201112,000000,3562.6700000,3569.0200000,3518.5800000,3537.0100000,21580
SANDP-500,D,20201113,000000,3552.5700000,3593.6600000,3552.5700000,3585.1500000,21101
SANDP-500,D,20201116,000000,3600.1600000,3627.6600000,3600.1600000,3626.9100000,21100
SANDP-500,D,20201117,000000,3610.3100000,3623.1100000,3588.6800000,3609.5300000,21025
SANDP-500,D,20201118,000000,3612.0900000,3619.0900000,3567.5300000,3567.7900000,20921
SANDP-500,D,20201119,000000,3559.4100000,3585.2200000,3543.8400000,3581.8700000,20873
SANDP-500,D,20201120,000000,3579.3100000,3581.2300000,3556.8900000,3557.5400000,20354
SANDP-500,D,20201123,000000,3566.8200000,3589.8100000,3552.7700000,3577.5900000,21116
SANDP-500,D,20201124,000000,3594.5200000,3642.3100000,3594.5200000,3635.4100000,21205
SANDP-500,D,20201125,000000,3635.5000000,3635.5000000,3617.7600000,3629.6500000,20722
SANDP-500,D,20201127,000000,3641.7600000,3644.3100000,3629.3300000,3638.3500000,11306
SANDP-500,D,20201130,000000,3631.1100000,3633.1700000,3594.3900000,3621.6300000,21224
SANDP-500,D,20201201,000000,3645.8700000,3678.4500000,3645.8700000,3662.4500000,21273
SANDP-500,D,20201202,000000,3653.7800000,3670.9600000,3644.8400000,3669.0100000,20865
SANDP-500,D,20201203,000000,3668.2800000,3682.7300000,3657.1700000,3666.7200000,20698
SANDP-500,D,20201204,000000,3670.9400000,3699.2000000,3670.9400000,3699.1200000,20402
SANDP-500,D,20201207,000000,3694.7300000,3697.4100000,3678.8800000,3691.9600000,20390
SANDP-500,D,20201208,000000,3681.0000000,3708.4500000,3678.8300000,3702.2500000,20530
SANDP-500,D,20201209,000000,3708.6600000,3712.3900000,3660.5400000,3672.8200000,21604
SANDP-500,D,20201210,000000,3655.7700000,3678.4900000,3645.1800000,3668.1000000,21060
SANDP-500,D,20201211,000000,3656.0800000,3665.9100000,3633.4000000,3663.4600000,20745
SANDP-500,D,20201214,000000,3675.2700000,3697.6100000,3646.5500000,3647.4900000,21099
SANDP-500,D,20201215,000000,3666.4100000,3695.2900000,3659.6200000,3694.6200000,20983
SANDP-500,D,20201216,000000,3698.1700000,3711.2700000,3688.5700000,3701.1700000,20839
SANDP-500,D,20201217,000000,3713.6500000,3725.1200000,3710.8700000,3722.4800000,20394
SANDP-500,D,20201218,000000,3723.9800000,3726.7000000,3685.8400000,3709.4100000,20755
SANDP-500,D,20201221,000000,3665.7800000,3702.9000000,3636.4800000,3694.9200000,17966
SANDP-500,D,20201222,000000,3696.9100000,3698.2600000,3676.1600000,3687.2600000,20715
SANDP-500,D,20201223,000000,3693.4200000,3711.2400000,3689.6200000,3690.0100000,19657
SANDP-500,D,20201224,000000,3694.0300000,3703.8200000,3689.3200000,3703.0600000,11247
SANDP-500,D,20201228,000000,3723.0300000,3740.5100000,3723.0300000,3735.3600000,20671
SANDP-500,D,20201229,000000,3754.7200000,3756.1200000,3723.3100000,3727.0400000,21078
SANDP-500,D,20201230,000000,3736.1900000,3744.6300000,3730.2100000,3732.0400000,20551
SANDP-500,D,20201231,000000,3733.2700000,3760.2000000,3726.8800000,3756.0700000,20621
SANDP-500,D,20210104,000000,3768.4000000,3769.9900000,3662.7100000,3700.6500000,21967
SANDP-500,D,20210105,000000,3698.0200000,3737.8300000,3695.0700000,3726.8600000,21238
SANDP-500,D,20210106,000000,3708.0700000,3783.0400000,3705.7500000,3748.1400000,21801
SANDP-500,D,20210107,000000,3764.7100000,3811.5500000,3764.7100000,3803.7900000,21165
SANDP-500,D,20210108,000000,3815.0500000,3826.6900000,3783.6000000,3824.6800000,21752
SANDP-500,D,20210111,000000,3803.1400000,3817.8600000,3789.0200000,3799.6100000,21453
SANDP-500,D,20210112,000000,3802.1600000,3810.7800000,3776.5100000,3801.1900000,21449
SANDP-500,D,20210113,000000,3802.2300000,3820.9600000,3791.5000000,3809.8400000,21062
SANDP-500,D,20210114,000000,3814.9800000,3823.6000000,3792.8600000,3795.5400000,15710
SANDP-500,D,20210115,000000,3780.5700000,3787.4800000,3749.6200000,3768.2500000,21583
SANDP-500,D,20210119,000000,3781.8800000,3804.5300000,3780.3700000,3798.9100000,21100
SANDP-500,D,20210120,000000,3816.2200000,3859.7500000,3816.2200000,3851.8500000,21078
SANDP-500,D,20210121,000000,3857.7400000,3861.4500000,3845.0500000,3853.0700000,20994
SANDP-500,D,20210122,000000,3835.7100000,3852.3100000,3830.4100000,3841.4700000,21083
SANDP-500,D,20210125,000000,3852.3600000,3859.2300000,3797.1600000,3855.3600000,22072
SANDP-500,D,20210126,000000,3862.9600000,3870.9000000,3847.7800000,3849.6200000,21421
SANDP-500,D,20210127,000000,3820.1400000,3820.1400000,3732.4800000,3750.7700000,22361
SANDP-500,D,20210128,000000,3769.4600000,3830.5000000,3769.4600000,3787.3800000,22240
SANDP-500,D,20210129,000000,3778.0500000,3778.0500000,3694.1200000,3714.2400000,22380
SANDP-500,D,20210201,000000,3743.8700000,3784.3200000,3725.6200000,3773.8600000,21839
SANDP-500,D,20210202,000000,3791.8400000,3843.0900000,3791.8400000,3826.3100000,21248
SANDP-500,D,20210203,000000,3839.1600000,3847.5100000,3816.6800000,3830.1700000,21475
SANDP-500,D,20210204,000000,3836.6600000,3872.4200000,3836.6600000,3871.7400000,20782
SANDP-500,D,20210205,000000,3890.4800000,3894.5600000,3874.9300000,3886.8300000,15415
SANDP-500,D,20210208,000000,3892.5900000,3915.7700000,3892.5900000,3915.5900000,20845
SANDP-500,D,20210209,000000,3907.9100000,3918.3500000,3902.6400000,3911.2300000,20643
SANDP-500,D,20210210,000000,3920.7800000,3931.5000000,3884.9400000,3909.8800000,21341
SANDP-500,D,20210211,000000,3916.4000000,3925.9900000,3890.3900000,3916.3800000,21169
SANDP-500,D,20210212,000000,3911.6500000,3937.2300000,3905.7800000,3934.8300000,20707
SANDP-500,D,20210216,000000,3948.5700000,3950.4300000,3923.8500000,3932.5900000,21199
SANDP-500,D,20210217,000000,3918.5000000,3933.6100000,3900.4300000,3931.3300000,21329
SANDP-500,D,20210218,000000,3915.8600000,3921.9800000,3885.0300000,3913.9700000,21198
SANDP-500,D,20210219,000000,3921.1600000,3930.4100000,3903.0700000,3906.7100000,21250
SANDP-500,D,20210222,000000,3885.5500000,3902.9200000,3874.7100000,3876.5000000,21401
SANDP-500,D,20210223,000000,3852.4900000,3895.9800000,3805.5900000,3881.3700000,22074
SANDP-500,D,20210224,000000,3869.3000000,3928.6500000,3859.6000000,3925.4300000,21739
SANDP-500,D,20210225,000000,3915.8000000,3925.0200000,3814.0800000,3829.3400000,22166
SANDP-500,D,20210226,000000,3847.8600000,3861.0800000,3789.5400000,3811.1500000,22120
SANDP-500,D,20210301,000000,3861.2900000,3914.5000000,3861.1600000,3901.8200000,21435
SANDP-500,D,20210302,000000,3905.3800000,3906.4100000,3868.5700000,3870.2900000,21463
SANDP-500,D,20210303,000000,3863.3100000,3874.4700000,3818.9000000,3819.7200000,21955
SANDP-500,D,20210304,000000,3818.2600000,3843.3900000,3723.3400000,3768.4700000,21847
SANDP-500,D,20210305,000000,3793.5800000,3851.6900000,3730.1900000,3841.9400000,22137
SANDP-500,D,20210308,000000,3844.3900000,3881.0600000,3819.2500000,3821.3500000,22020
SANDP-500,D,20210309,000000,3851.9300000,3903.7600000,3851.9300000,3875.4400000,21680
SANDP-500,D,20210310,000000,3903.3700000,3917.3500000,3885.7300000,3898.8100000,21972
SANDP-500,D,20210311,000000,3925.6500000,3960.2700000,3921.5200000,3939.3400000,21348
SANDP-500,D,20210312,000000,3922.6600000,3944.9900000,3915.2100000,3943.3400000,21014
SANDP-500,D,20210315,000000,3945.0000000,3970.0700000,3923.5400000,3968.9400000,21161
SANDP-500,D,20210316,000000,3973.5900000,3981.0400000,3953.4400000,3962.7100000,21438
SANDP-500,D,20210317,000000,3947.0000000,3983.8700000,3935.7400000,3974.1200000,21622
SANDP-500,D,20210318,000000,3953.5000000,3969.6200000,3911.1000000,3915.4600000,21707
SANDP-500,D,20210319,000000,3913.1400000,3930.1200000,3886.7500000,3913.1000000,21690
SANDP-500,D,20210322,000000,3915.8300000,3955.3100000,3914.1600000,3940.5900000,21276
SANDP-500,D,20210323,000000,3934.3900000,3949.1300000,3901.5700000,3910.5200000,21687
SANDP-500,D,20210324,000000,3919.9300000,3942.0800000,3889.1200000,3889.1400000,21728
SANDP-500,D,20210325,000000,3879.3400000,3919.5400000,3853.5000000,3909.5200000,22085
SANDP-500,D,20210326,000000,3917.1200000,3978.1500000,3917.1200000,3974.5400000,21785
SANDP-500,D,20210329,000000,3962.6100000,3981.8300000,3943.2500000,3971.0900000,21656
SANDP-500,D,20210330,000000,3958.5500000,3968.0100000,3944.3500000,3958.5500000,21307
SANDP-500,D,20210331,000000,3967.4500000,3994.4100000,3966.9800000,3972.8900000,21092
SANDP-500,D,20210401,000000,3992.7800000,4020.6300000,3992.7800000,4019.8700000,20828
SANDP-500,D,20210405,000000,4047.9300000,4083.4200000,4047.2400000,4077.9100000,21048
SANDP-500,D,20210406,000000,4072.2200000,4086.2300000,4068.1400000,4073.9400000,21004
SANDP-500,D,20210407,000000,4074.2600000,4083.1300000,4068.3100000,4079.9500000,20923
SANDP-500,D,20210408,000000,4092.7200000,4098.1900000,4082.5400000,4097.1700000,20484
SANDP-500,D,20210409,000000,4096.1100000,4129.4800000,4095.5100000,4128.8000000,20543
SANDP-500,D,20210412,000000,4124.7100000,4131.7600000,4114.8200000,4127.9900000,20916
SANDP-500,D,20210413,000000,4128.3600000,4148.0000000,4124.4300000,4141.5900000,20730
SANDP-500,D,20210414,000000,4141.3400000,4151.6900000,4120.8700000,4124.6600000,21231
SANDP-500,D,20210415,000000,4148.0600000,4173.4900000,4148.0600000,4170.4200000,21003
SANDP-500,D,20210416,000000,4185.4800000,4191.3100000,4170.7500000,4185.4700000,20586
SANDP-500,D,20210419,000000,4176.7400000,4180.8100000,4150.4700000,4163.2600000,21333
SANDP-500,D,20210420,000000,4154.6100000,4158.4500000,4118.3800000,4134.9400000,21385
SANDP-500,D,20210421,000000,4126.8200000,4174.8300000,4126.3500000,4173.4200000,20794
SANDP-500,D,20210422,000000,4170.4600000,4179.5700000,4123.6900000,4134.9800000,21349
SANDP-500,D,20210423,000000,4141.0600000,4194.1700000,4139.6700000,4180.1700000,20645
SANDP-500,D,20210426,000000,4189.0600000,4194.1900000,4182.3600000,4187.6200000,20553
SANDP-500,D,20210427,000000,4189.8900000,4193.3500000,4176.2200000,4186.7200000,20557
SANDP-500,D,20210428,000000,4185.1400000,4201.5300000,4181.7800000,4183.1800000,21135
SANDP-500,D,20210429,000000,4216.5000000,4218.7800000,4176.8100000,4211.4700000,21432
SANDP-500,D,20210430,000000,4198.1000000,4198.1000000,4174.8500000,4181.1700000,21306
SANDP-500,D,20210503,000000,4191.9800000,4209.3200000,4188.0300000,4192.6600000,18811
SANDP-500,D,20210504,000000,4179.0400000,4179.0400000,4128.5900000,4164.6600000,21548
SANDP-500,D,20210505,000000,4184.8400000,4187.7200000,4160.9400000,4167.5900000,20922
SANDP-500,D,20210506,000000,4169.3400000,4202.2300000,4147.3300000,4201.6200000,21301
SANDP-500,D,20210507,000000,4210.3400000,4238.0400000,4201.6400000,4232.6000000,21003
SANDP-500,D,20210510,000000,4228.2900000,4236.3900000,4188.4200000,4188.4300000,21335
SANDP-500,D,20210511,000000,4135.0700000,4162.0400000,4111.5300000,4152.1000000,21627
SANDP-500,D,20210512,000000,4123.1500000,4134.7000000,4057.1000000,4063.0400000,21596
SANDP-500,D,20210513,000000,4080.6800000,4131.5800000,4079.7300000,4112.5000000,21664
SANDP-500,D,20210514,000000,4129.5800000,4183.1300000,4129.5800000,4173.8500000,20705
SANDP-500,D,20210517,000000,4163.9000000,4171.9200000,4142.6900000,4163.2900000,21320
SANDP-500,D,20210518,000000,4168.1400000,4169.1500000,4125.9900000,4127.8300000,20809
SANDP-500,D,20210519,000000,4073.8000000,4116.9300000,4061.4100000,4115.6800000,21399
SANDP-500,D,20210520,000000,4124.9500000,4172.8000000,4124.6900000,4159.1200000,19495
SANDP-500,D,20210521,000000,4168.6100000,4188.7200000,4151.7200000,4155.8600000,20782
SANDP-500,D,20210524,000000,4170.1600000,4209.5200000,4170.1600000,4197.0500000,20149
SANDP-500,D,20210525,000000,4205.9400000,4213.4200000,4182.5200000,4188.1300000,20820
SANDP-500,D,20210526,000000,4191.5900000,4202.6100000,4184.1100000,4195.9900000,20120
SANDP-500,D,20210527,000000,4201.9400000,4213.3800000,4197.7800000,4200.8800000,20220
SANDP-500,D,20210528,000000,4210.7700000,4218.3600000,4203.5700000,4204.1100000,20093
SANDP-500,D,20210601,000000,4231.7400000,4234.1200000,4197.5900000,4202.0400000,20335
SANDP-500,D,20210602,000000,4206.8200000,4217.3700000,4198.2700000,4208.1200000,20405
SANDP-500,D,20210603,000000,4184.0900000,4204.3900000,4167.9300000,4192.8500000,20695
SANDP-500,D,20210604,000000,4206.0500000,4233.4500000,4206.0500000,4229.8900000,19802
SANDP-500,D,20210607,000000,4229.3400000,4232.3400000,4215.6600000,4226.5200000,20511
SANDP-500,D,20210608,000000,4233.8100000,4235.9300000,4208.4100000,4227.2600000,20404
SANDP-500,D,20210609,000000,4235.0300000,4237.0900000,4218.7800000,4219.5500000,19893
SANDP-500,D,20210610,000000,4233.9900000,4249.7400000,4220.3400000,4239.1800000,20474
SANDP-500,D,20210611,000000,4242.9000000,4248.3800000,4232.2500000,4247.4400000,19634
SANDP-500,D,20210614,000000,4248.3100000,4255.5900000,4234.0700000,4255.1500000,20132
SANDP-500,D,20210615,000000,4256.8300000,4257.1600000,4238.3500000,4246.5900000,20083
SANDP-500,D,20210616,000000,4248.8700000,4251.8900000,4202.4500000,4223.7000000,20822
SANDP-500,D,20210617,000000,4220.3700000,4232.2600000,4196.0500000,4221.8600000,21396
SANDP-500,D,20210618,000000,4188.9000000,4193.9200000,4164.4000000,4166.4500000,20960
SANDP-500,D,20210621,000000,4173.4000000,4226.2400000,4173.4000000,4224.7900000,20833
SANDP-500,D,20210622,000000,4225.4200000,4255.8400000,4217.2700000,4246.4400000,20161
SANDP-500,D,20210623,000000,4249.2700000,4256.6000000,4241.4300000,4241.8400000,20056
SANDP-500,D,20210624,000000,4264.1400000,4271.2800000,4262.6200000,4266.4900000,20364
SANDP-500,D,20210625,000000,4274.4500000,4286.1200000,4271.1600000,4280.7000000,19355
SANDP-500,D,20210628,000000,4287.8500000,4292.1400000,4274.6700000,4290.6100000,20306
SANDP-500,D,20210629,000000,4295.9300000,4300.5200000,4287.0400000,4291.8000000,20034
SANDP-500,D,20210630,000000,4290.6500000,4302.3700000,4288.0900000,4297.5000000,19616
SANDP-500,D,20210701,000000,4300.7300000,4320.2000000,4300.7300000,4319.9400000,20029
SANDP-500,D,20210702,000000,4326.6000000,4355.4300000,4326.6000000,4352.3400000,20001
SANDP-500,D,20210706,000000,4356.4600000,4356.4600000,4314.3700000,4343.5400000,20865
SANDP-500,D,20210707,000000,4352.4800000,4361.8800000,4329.7900000,4358.1300000,20757
SANDP-500,D,20210708,000000,4298.0500000,4330.8800000,4289.3700000,4320.8200000,21441
SANDP-500,D,20210709,000000,4341.5400000,4371.6000000,4338.5400000,4369.5500000,20168
SANDP-500,D,20210712,000000,4370.7200000,4386.5100000,4364.0300000,4384.6300000,20252
SANDP-500,D,20210713,000000,4377.6100000,4392.3700000,4366.9200000,4369.2100000,20957
SANDP-500,D,20210714,000000,4386.9300000,4393.6800000,4362.3600000,4374.3000000,21116
SANDP-500,D,20210715,000000,4363.4500000,4368.7500000,4340.7000000,4360.0300000,21348
SANDP-500,D,20210716,000000,4373.0600000,4375.0900000,4322.5300000,4327.1600000,21115
SANDP-500,D,20210719,000000,4272.7900000,4277.6300000,4233.1300000,4258.4900000,21917
SANDP-500,D,20210720,000000,4271.2400000,4336.8400000,4262.0500000,4323.0600000,21167
SANDP-500,D,20210721,000000,4336.1200000,4359.7000000,4335.6500000,4358.6900000,20622
SANDP-500,D,20210722,000000,4361.2700000,4369.8700000,4350.0600000,4367.4800000,20745
SANDP-500,D,20210723,000000,4389.8600000,4415.1800000,4381.3900000,4411.7900000,20496
SANDP-500,D,20210726,000000,4407.0700000,4422.6400000,4405.4500000,4422.3000000,20273
SANDP-500,D,20210727,000000,4416.3800000,4416.3800000,4372.5100000,4401.4600000,21661
SANDP-500,D,20210728,000000,4408.9900000,4415.4700000,4387.0100000,4400.6400000,21481
SANDP-500,D,20210729,000000,4412.2400000,4429.9700000,4412.0300000,4419.1500000,20621
SANDP-500,D,20210730,000000,4395.1200000,4412.2500000,4389.7200000,4395.2600000,20629
SANDP-500,D,20210802,000000,4406.8600000,4422.1800000,4384.8100000,4387.1600000,21113
SANDP-500,D,20210803,000000,4396.6600000,4423.4000000,4373.0000000,4423.1500000,21163
SANDP-500,D,20210804,000000,4415.9500000,4416.1700000,4400.2300000,4402.6600000,21064
SANDP-500,D,20210805,000000,4414.5200000,4429.7600000,4411.0100000,4429.1000000,20168
SANDP-500,D,20210806,000000,4432.6900000,4440.8200000,4429.2400000,4436.5200000,20082
SANDP-500,D,20210809,000000,4436.7800000,4439.3900000,4424.7400000,4432.3500000,20012
SANDP-500,D,20210810,000000,4436.9500000,4445.2100000,4430.0300000,4436.7500000,20444
SANDP-500,D,20210811,000000,4448.4900000,4449.4400000,4436.4200000,4447.7000000,20517
SANDP-500,D,20210812,000000,4445.8500000,4461.7700000,4435.9600000,4460.8300000,19990
SANDP-500,D,20210813,000000,4465.3700000,4468.3700000,4460.8200000,4468.0000000,19569
SANDP-500,D,20210816,000000,4455.2900000,4480.2600000,4437.6600000,4479.7100000,20762
SANDP-500,D,20210817,000000,4452.1700000,4458.3900000,4417.8300000,4448.0800000,21389
SANDP-500,D,20210818,000000,4440.9400000,4454.3200000,4397.5900000,4400.2700000,20976
SANDP-500,D,20210819,000000,4368.8000000,4418.6100000,4367.7300000,4405.8000000,21638
SANDP-500,D,20210820,000000,4411.7600000,4444.3500000,4406.8000000,4441.6700000,20848
SANDP-500,D,20210823,000000,4457.6400000,4489.8800000,4457.6400000,4479.5300000,20232
SANDP-500,D,20210824,000000,4487.4500000,4492.8100000,4482.2800000,4486.2300000,19895
SANDP-500,D,20210825,000000,4491.1200000,4501.7100000,4485.6600000,4496.1900000,20025
SANDP-500,D,20210826,000000,4493.7500000,4495.9000000,4469.1300000,4470.0000000,20392
SANDP-500,D,20210827,000000,4478.9400000,4513.3300000,4478.4400000,4509.3700000,19417
SANDP-500,D,20210830,000000,4517.1100000,4537.3600000,4514.3300000,4528.7900000,20295
SANDP-500,D,20210831,000000,4529.6300000,4531.3900000,4515.8000000,4522.6800000,20615
SANDP-500,D,20210901,000000,4532.0100000,4537.1100000,4522.0200000,4524.0900000,20612
SANDP-500,D,20210902,000000,4539.0500000,4545.8500000,4524.6600000,4536.9500000,20662
SANDP-500,D,20210903,000000,4532.4200000,4541.4500000,4521.3000000,4535.4300000,20049
SANDP-500,D,20210907,000000,4535.3800000,4535.3800000,4513.0000000,4520.0300000,20510
SANDP-500,D,20210908,000000,4518.0900000,4521.7900000,4493.9500000,4514.0700000,21016
SANDP-500,D,20210909,000000,4511.4100000,4529.9000000,4492.0700000,4493.2800000,20925
SANDP-500,D,20210910,000000,4506.9200000,4520.4700000,4457.6600000,4458.5800000,21108
SANDP-500,D,20210913,000000,4474.8100000,4492.9900000,4445.7000000,4468.7300000,21436
SANDP-500,D,20210914,000000,4484.6500000,4485.6800000,4435.4600000,4443.0500000,21174
SANDP-500,D,20210915,000000,4447.4900000,4486.8700000,4438.3700000,4480.7000000,21004
SANDP-500,D,20210916,000000,4477.3800000,4485.8700000,4443.8000000,4473.7500000,20610
SANDP-500,D,20210917,000000,4464.0600000,4471.5200000,4427.7600000,4432.9900000,21028
SANDP-500,D,20210920,000000,4363.1100000,4382.1700000,4305.9100000,4357.7300000,21752
SANDP-500,D,20210921,000000,4374.4500000,4394.8700000,4347.9600000,4354.1900000,21394
SANDP-500,D,20210922,000000,4367.4300000,4416.7500000,4367.4300000,4395.6400000,21064
SANDP-500,D,20210923,000000,4415.9000000,4465.4000000,4414.4600000,4448.9800000,20630
SANDP-500,D,20210924,000000,4438.0400000,4463.1200000,4430.2700000,4455.4800000,20479
SANDP-500,D,20210927,000000,4441.5100000,4457.3000000,4436.1900000,4443.1100000,20973
SANDP-500,D,20210928,000000,4410.1600000,4416.6500000,4346.3300000,4352.6300000,21661
SANDP-500,D,20210929,000000,4367.0000000,4385.5700000,4355.0800000,4359.4600000,21379
SANDP-500,D,20210930,000000,4375.4500000,4382.5500000,4306.2400000,4307.5400000,21508
SANDP-500,D,20211001,000000,4323.6700000,4375.1900000,4288.5200000,4357.0400000,21386
SANDP-500,D,20211004,000000,4345.4800000,4355.5100000,4278.9400000,4300.4600000,21727
SANDP-500,D,20211005,000000,4309.8700000,4369.2300000,4309.8700000,4345.7200000,21272
SANDP-500,D,20211006,000000,4319.5700000,4365.5700000,4290.4900000,4363.5500000,21513
SANDP-500,D,20211007,000000,4383.7300000,4429.9700000,4383.7300000,4399.7600000,20702
SANDP-500,D,20211008,000000,4406.5100000,4412.0200000,4386.2200000,4391.3400000,20678
SANDP-500,D,20211011,000000,4385.4400000,4415.8800000,4360.7500000,4361.1900000,20748
SANDP-500,D,20211012,000000,4368.3100000,4374.8900000,4342.0900000,4350.6500000,20996
SANDP-500,D,20211013,000000,4358.0100000,4372.8700000,4329.9200000,4363.8000000,21030
SANDP-500,D,20211014,000000,4400.5400000,4439.7300000,4399.5900000,4438.2600000,20343
SANDP-500,D,20211015,000000,4447.6900000,4475.8200000,4447.6900000,4471.3700000,20312
SANDP-500,D,20211018,000000,4456.0900000,4488.7500000,4447.4700000,4486.4600000,20466
SANDP-500,D,20211019,000000,4503.0000000,4520.4000000,4496.4100000,4519.6300000,20218
SANDP-500,D,20211020,000000,4524.4200000,4540.8700000,4524.4000000,4536.1900000,20581
SANDP-500,D,20211021,000000,4531.1000000,4551.4400000,4526.8900000,4549.7800000,20330
SANDP-500,D,20211022,000000,4546.1200000,4559.6700000,4524.0000000,4544.9000000,21001
SANDP-500,D,20211025,000000,4553.6900000,4572.6200000,4537.3600000,4566.4800000,21061
SANDP-500,D,20211026,000000,4585.2700000,4598.5300000,4569.1700000,4574.7900000,21676
SANDP-500,D,20211027,000000,4579.6400000,4584.5700000,4551.6600000,4551.6800000,21592
SANDP-500,D,20211028,000000,4562.8400000,4597.4200000,4562.8400000,4596.4200000,21414
SANDP-500,D,20211029,000000,4567.9100000,4608.0800000,4567.9100000,4605.3800000,21276
SANDP-500,D,20211101,000000,4615.6100000,4620.3400000,4595.0600000,4613.6700000,21267
SANDP-500,D,20211102,000000,4613.3400000,4635.1500000,4613.3400000,4630.6500000,20700
SANDP-500,D,20211103,000000,4630.6500000,4663.4000000,4621.1900000,4660.5700000,18807
SANDP-500,D,20211104,000000,4666.8900000,4683.0000000,4662.5900000,4680.0600000,21095
SANDP-500,D,20211105,000000,4704.5000000,4718.5000000,4681.3200000,4697.5300000,21315
SANDP-500,D,20211108,000000,4707.6800000,4714.9200000,4694.3900000,4701.7000000,20997
SANDP-500,D,20211109,000000,4707.2500000,4708.5300000,4670.8700000,4685.2500000,21874
SANDP-500,D,20211110,000000,4670.2600000,4684.8500000,4630.8600000,4646.7100000,21800
SANDP-500,D,20211111,000000,4659.3900000,4664.5500000,4648.3600000,4649.2700000,20978
SANDP-500,D,20211112,000000,4661.0800000,4688.4700000,4650.7700000,4682.8500000,20906
SANDP-500,D,20211115,000000,4689.3000000,4697.4200000,4672.8600000,4682.8000000,21122
SANDP-500,D,20211116,000000,4679.4200000,4714.9500000,4679.4200000,4700.9000000,21030
SANDP-500,D,20211117,000000,4699.5700000,4701.1900000,4684.4100000,4688.6700000,21527
SANDP-500,D,20211118,000000,4700.7200000,4708.8000000,4672.7800000,4704.5400000,21733
SANDP-500,D,20211119,000000,4708.4400000,4717.7500000,4694.2200000,4697.9600000,21592
SANDP-500,D,20211122,000000,4716.7300000,4743.8300000,4700.6000000,4721.1600000,17437
